Tamb
-2.07
-2.07
-2.48
-2.48
-2.48
-2.48
-3.22
-3.22
-3.22
-3.22
-3.95
-3.95
-3.95
-3.95
-4.21
-4.21
-4.21
-4.21
-4.39
-4.39
-4.39
-4.39
-4.45
-4.45
-4.45
-4.45
-4.42
-4.42
-4.42
-4.42
-4.26
-4.26
-4.26
-4.26
-4.55
-4.55
-4.55
-4.55
-4.29
-4.29
-4.29
-4.29
-2.79
-2.79
-2.79
-2.79
-0.57
-0.57
-0.57
-0.57
1.31
1.31
1.31
1.31
2.21
2.21
2.21
2.21
2.69
2.69
2.69
2.69
2.71
2.71
2.71
2.71
2.41
2.41
2.41
2.41
1.66
1.66
1.66
1.66
0.45
0.45
0.45
0.45
-1.38
-1.38
-1.38
-1.38
-2.56
-2.56
-2.56
-2.56
-2.74
-2.74
-2.74
-2.74
-3.34
-3.34
-3.34
-3.34
-3.82
-3.82
-3.82
-3.82
-4.36
-4.36
-4.36
-4.36
-4.59
-4.59
-4.59
-4.59
-4.69
-4.69
-4.69
-4.69
-4.99
-4.99
-4.99
-4.99
-4.82
-4.82
-4.82
-4.82
-4.9
-4.9
-4.9
-4.9
-5.14
-5.14
-5.14
-5.14
-5.24
-5.24
-5.24
-5.24
-5.35
-5.35
-5.35
-5.35
-4.21
-4.21
-4.21
-4.21
-2.73
-2.73
-2.73
-2.73
0.09
0.09
0.09
0.09
3.03
3.03
3.03
3.03
4.96
4.96
4.96
4.96
6.04
6.04
6.04
6.04
6.52
6.52
6.52
6.52
6.43
6.43
6.43
6.43
5.25
5.25
5.25
5.25
4.83
4.83
4.83
4.83
4.34
4.34
4.34
4.34
3.08
3.08
3.08
3.08
2.21
2.21
2.21
2.21
1.42
1.42
1.42
1.42
0.23
0.23
0.23
0.23
-1.04
-1.04
-1.04
-1.04
-1.9
-1.9
-1.9
-1.9
-2.52
-2.52
-2.52
-2.52
-2.84
-2.84
-2.84
-2.84
-2.94
-2.94
-2.94
-2.94
-3.13
-3.13
-3.13
-3.13
-3.3
-3.3
-3.3
-3.3
-3.37
-3.37
-3.37
-3.37
-3.45
-3.45
-3.45
-3.45
-2.18
-2.18
-2.18
-2.18
0.04
0.04
0.04
0.04
4.89
4.89
4.89
4.89
8.69
8.69
8.69
8.69
10.51
10.51
10.51
10.51
11.3
11.3
11.3
11.3
11.57
11.57
11.57
11.57
11.02
11.02
11.02
11.02
11.23
11.23
11.23
11.23
10.01
10.01
10.01
10.01
7.55
7.55
7.55
7.55
4.08
4.08
4.08
4.08
2.11
2.11
2.11
2.11
0.19
0.19
0.19
0.19
-0.98
-0.98
-0.98
-0.98
-1.57
-1.57
-1.57
-1.57
-1.8
-1.8
-1.8
-1.8
-1.99
-1.99
-1.99
-1.99
-1.92
-1.92
-1.92
-1.92
-1.79
-1.79
-1.79
-1.79
-1.66
-1.66
-1.66
-1.66
-1.76
-1.76
-1.76
-1.76
-1.87
-1.87
-1.87
-1.87
-1.54
-1.54
-1.54
-1.54
-1.3
-1.3
-1.3
-1.3
0.87
0.87
0.87
0.87
4.94
4.94
4.94
4.94
7.96
7.96
7.96
7.96
8.97
8.97
8.97
8.97
9.34
9.34
9.34
9.34
9.46
9.46
9.46
9.46
9.19
9.19
9.19
9.19
8.81
8.81
8.81
8.81
7.92
7.92
7.92
7.92
6.77
6.77
6.77
6.77
5.49
5.49
5.49
5.49
3.3
3.3
3.3
3.3
1.62
1.62
1.62
1.62
0.89
0.89
0.89
0.89
0.22
0.22
0.22
0.22
-0.14
-0.14
-0.14
-0.14
-0.42
-0.42
-0.42
-0.42
-0.96
-0.96
-0.96
-0.96
-1.07
-1.07
-1.07
-1.07
-1.28
-1.28
-1.28
-1.28
-1.48
-1.48
-1.48
-1.48
-1.65
-1.65
-1.65
-1.65
-1.48
-1.48
-1.48
-1.48
1.38
1.38
1.38
1.38
3.9
3.9
3.9
3.9
5.55
5.55
5.55
5.55
6.62
6.62
6.62
6.62
7.71
7.71
7.71
7.71
8.19
8.19
8.19
8.19
8.15
8.15
8.15
8.15
8.1
8.1
8.1
8.1
7.81
7.81
7.81
7.81
7.41
7.41
7.41
7.41
6.91
6.91
6.91
6.91
6.52
6.52
6.52
6.52
6.05
6.05
6.05
6.05
5.84
5.84
5.84
5.84
5.5
5.5
5.5
5.5
5.09
5.09
5.09
5.09
4.75
4.75
4.75
4.75
4.43
4.43
4.43
4.43
4.4
4.4
4.4
4.4
4.19
4.19
4.19
4.19
4.17
4.17
4.17
4.17
3.99
3.99
3.99
3.99
4.12
4.12
4.12
4.12
3.75
3.75
3.75
3.75
4.4
4.4
4.4
4.4
4.01
4.01
4.01
4.01
6.72
6.72
6.72
6.72
8.21
8.21
8.21
8.21
8.55
8.55
8.55
8.55
9.22
9.22
9.22
9.22
9.09
9.09
9.09
9.09
8.82
8.82
8.82
8.82
8.1
8.1
8.1
8.1
7.42
7.42
7.42
7.42
5.9
5.9
5.9
5.9
4.73
4.73
4.73
4.73
3.15
3.15
3.15
3.15
2.4
2.4
2.4
2.4
1.68
1.68
1.68
1.68
1.28
1.28
1.28
1.28
0.83
0.83
0.83
0.83
0.33
0.33
0.33
0.33
0.11
0.11
0.11
0.11
-0.36
-0.36
-0.36
-0.36
-0.49
-0.49
-0.49
-0.49
-0.73
-0.73
-0.73
-0.73
-0.83
-0.83
-0.83
-0.83
-1.06
-1.06
-1.06
-1.06
-0.53
-0.53
-0.53
-0.53
1
1
1
1
4.5
4.5
4.5
4.5
6.14
6.14
6.14
6.14
6.83
6.83
6.83
6.83
7.16
7.16
7.16
7.16
7.39
7.39
7.39
7.39
7.24
7.24
7.24
7.24
6.67
6.67
6.67
6.67
5.41
5.41
5.41
5.41
4.53
4.53
4.53
4.53
3.63
3.63
3.63
3.63
2.95
2.95
2.95
2.95
2.3
2.3
2.3
2.3
1.7
1.7
1.7
1.7
1.03
1.03
1.03
1.03
0.51
0.51
0.51
0.51
-0.04
-0.04
-0.04
-0.04
-0.38
-0.38
-0.38
-0.38
-0.72
-0.72
-0.72
-0.72
-1
-1
-1
-1
-1.22
-1.22
-1.22
-1.22
-1.38
-1.38
-1.38
-1.38
-1.47
-1.47
-1.47
-1.47
-0.98
-0.98
-0.98
-0.98
0.54
0.54
0.54
0.54
4.48
4.48
4.48
4.48
6.09
6.09
6.09
6.09
7.18
7.18
7.18
7.18
7.75
7.75
7.75
7.75
7.81
7.81
7.81
7.81
7.58
7.58
7.58
7.58
6.62
6.62
6.62
6.62
5.52
5.52
5.52
5.52
4.04
4.04
4.04
4.04
2.35
2.35
2.35
2.35
1.57
1.57
1.57
1.57
0.76
0.76
0.76
0.76
0.14
0.14
0.14
0.14
-0.35
-0.35
-0.35
-0.35
-0.81
-0.81
-0.81
-0.81
-1.18
-1.18
-1.18
-1.18
-1.96
-1.96
-1.96
-1.96
-2.29
-2.29
-2.29
-2.29
-2.48
-2.48
-2.48
-2.48
-2.56
-2.56
-2.56
-2.56
-2.7
-2.7
-2.7
-2.7
-2.82
-2.82
-2.82
-2.82
-2.32
-2.32
-2.32
-2.32
-0.35
-0.35
-0.35
-0.35
3.73
3.73
3.73
3.73
5.75
5.75
5.75
5.75
6.89
6.89
6.89
6.89
7.43
7.43
7.43
7.43
7.67
7.67
7.67
7.67
7.67
7.67
7.67
7.67
6.85
6.85
6.85
6.85
6.71
6.71
6.71
6.71
5.79
5.79
5.79
5.79
4.88
4.88
4.88
4.88
2.23
2.23
2.23
2.23
0.81
0.81
0.81
0.81
0.02
0.02
0.02
0.02
-0.41
-0.41
-0.41
-0.41
-0.67
-0.67
-0.67
-0.67
-0.86
-0.86
-0.86
-0.86
-1.29
-1.29
-1.29
-1.29
-1.44
-1.44
-1.44
-1.44
-1.61
-1.61
-1.61
-1.61
-1.71
-1.71
-1.71
-1.71
-1.46
-1.46
-1.46
-1.46
-0.93
-0.93
-0.93
-0.93
0.65
0.65
0.65
0.65
2.51
2.51
2.51
2.51
5.29
5.29
5.29
5.29
7.56
7.56
7.56
7.56
8.7
8.7
8.7
8.7
9.62
9.62
9.62
9.62
9.59
9.59
9.59
9.59
9.07
9.07
9.07
9.07
8.26
8.26
8.26
8.26
8.36
8.36
8.36
8.36
7.58
7.58
7.58
7.58
6.89
6.89
6.89
6.89
6.05
6.05
6.05
6.05
5.21
5.21
5.21
5.21
4.67
4.67
4.67
4.67
3.51
3.51
3.51
3.51
2.92
2.92
2.92
2.92
1.79
1.79
1.79
1.79
0.29
0.29
0.29
0.29
-0.42
-0.42
-0.42
-0.42
-0.52
-0.52
-0.52
-0.52
-0.45
-0.45
-0.45
-0.45
0.33
0.33
0.33
0.33
0.5
0.5
0.5
0.5
2.03
2.03
2.03
2.03
2.98
2.98
2.98
2.98
4.19
4.19
4.19
4.19
5.18
5.18
5.18
5.18
6.22
6.22
6.22
6.22
9.51
9.51
9.51
9.51
9.95
9.95
9.95
9.95
10.07
10.07
10.07
10.07
10.3
10.3
10.3
10.3
9.66
9.66
9.66
9.66
8.62
8.62
8.62
8.62
6.63
6.63
6.63
6.63
5.11
5.11
5.11
5.11
2.76
2.76
2.76
2.76
1.05
1.05
1.05
1.05
-0.1
-0.1
-0.1
-0.1
-0.74
-0.74
-0.74
-0.74
-1.33
-1.33
-1.33
-1.33
-0.96
-0.96
-0.96
-0.96
-1
-1
-1
-1
-0.88
-0.88
-0.88
-0.88
-0.79
-0.79
-0.79
-0.79
-0.84
-0.84
-0.84
-0.84
-1.32
-1.32
-1.32
-1.32
-0.76
-0.76
-0.76
-0.76
1.49
1.49
1.49
1.49
6.05
6.05
6.05
6.05
8.61
8.61
8.61
8.61
9.66
9.66
9.66
9.66
10.15
10.15
10.15
10.15
10.32
10.32
10.32
10.32
10.11
10.11
10.11
10.11
9.48
9.48
9.48
9.48
9.33
9.33
9.33
9.33
8.42
8.42
8.42
8.42
7.46
7.46
7.46
7.46
6.18
6.18
6.18
6.18
4.48
4.48
4.48
4.48
3.9
3.9
3.9
3.9
3.51
3.51
3.51
3.51
3.15
3.15
3.15
3.15
2.71
2.71
2.71
2.71
0.94
0.94
0.94
0.94
0.98
0.98
0.98
0.98
0.78
0.78
0.78
0.78
0.77
0.77
0.77
0.77
0.21
0.21
0.21
0.21
-0.11
-0.11
-0.11
-0.11
2.17
2.17
2.17
2.17
4.1
4.1
4.1
4.1
6.51
6.51
6.51
6.51
7.73
7.73
7.73
7.73
8.46
8.46
8.46
8.46
9.26
9.26
9.26
9.26
9.4
9.4
9.4
9.4
9.17
9.17
9.17
9.17
8.75
8.75
8.75
8.75
8.48
8.48
8.48
8.48
7.97
7.97
7.97
7.97
7.38
7.38
7.38
7.38
7.21
7.21
7.21
7.21
6.79
6.79
6.79
6.79
6.32
6.32
6.32
6.32
5.97
5.97
5.97
5.97
5.21
5.21
5.21
5.21
2.48
2.48
2.48
2.48
1.75
1.75
1.75
1.75
1.38
1.38
1.38
1.38
1.22
1.22
1.22
1.22
1.32
1.32
1.32
1.32
1.15
1.15
1.15
1.15
1.11
1.11
1.11
1.11
1.61
1.61
1.61
1.61
3.26
3.26
3.26
3.26
6.94
6.94
6.94
6.94
8.64
8.64
8.64
8.64
9.28
9.28
9.28
9.28
9.63
9.63
9.63
9.63
9.28
9.28
9.28
9.28
8.98
8.98
8.98
8.98
8.59
8.59
8.59
8.59
7.15
7.15
7.15
7.15
5.73
5.73
5.73
5.73
5.13
5.13
5.13
5.13
5.1
5.1
5.1
5.1
5.82
5.82
5.82
5.82
6.08
6.08
6.08
6.08
7.49
7.49
7.49
7.49
7.54
7.54
7.54
7.54
7.39
7.39
7.39
7.39
7.74
7.74
7.74
7.74
7.38
7.38
7.38
7.38
7.4
7.4
7.4
7.4
7.03
7.03
7.03
7.03
5.59
5.59
5.59
5.59
5.16
5.16
5.16
5.16
5.71
5.71
5.71
5.71
6.38
6.38
6.38
6.38
7.94
7.94
7.94
7.94
9.6
9.6
9.6
9.6
10.74
10.74
10.74
10.74
10.78
10.78
10.78
10.78
10.8
10.8
10.8
10.8
10.37
10.37
10.37
10.37
9.84
9.84
9.84
9.84
9.19
9.19
9.19
9.19
8.45
8.45
8.45
8.45
7.44
7.44
7.44
7.44
7.25
7.25
7.25
7.25
6.93
6.93
6.93
6.93
6.39
6.39
6.39
6.39
3.43
3.43
3.43
3.43
1.61
1.61
1.61
1.61
1.53
1.53
1.53
1.53
1.74
1.74
1.74
1.74
2.02
2.02
2.02
2.02
1.97
1.97
1.97
1.97
1.77
1.77
1.77
1.77
1.81
1.81
1.81
1.81
2.29
2.29
2.29
2.29
3.96
3.96
3.96
3.96
5.26
5.26
5.26
5.26
7.54
7.54
7.54
7.54
8.62
8.62
8.62
8.62
9.31
9.31
9.31
9.31
9.82
9.82
9.82
9.82
9.46
9.46
9.46
9.46
9.05
9.05
9.05
9.05
8.48
8.48
8.48
8.48
7.34
7.34
7.34
7.34
7.03
7.03
7.03
7.03
6.47
6.47
6.47
6.47
6.33
6.33
6.33
6.33
6.02
6.02
6.02
6.02
5.53
5.53
5.53
5.53
4.27
4.27
4.27
4.27
3.17
3.17
3.17
3.17
2.36
2.36
2.36
2.36
1.42
1.42
1.42
1.42
1.26
1.26
1.26
1.26
1.46
1.46
1.46
1.46
1.59
1.59
1.59
1.59
0.8
0.8
0.8
0.8
1.03
1.03
1.03
1.03
1.74
1.74
1.74
1.74
2.66
2.66
2.66
2.66
4.66
4.66
4.66
4.66
7.25
7.25
7.25
7.25
7.38
7.38
7.38
7.38
7.5
7.5
7.5
7.5
7.94
7.94
7.94
7.94
8.05
8.05
8.05
8.05
8.09
8.09
8.09
8.09
7.34
7.34
7.34
7.34
6.3
6.3
6.3
6.3
5.77
5.77
5.77
5.77
4.89
4.89
4.89
4.89
4.77
4.77
4.77
4.77
4.73
4.73
4.73
4.73
4.49
4.49
4.49
4.49
4.22
4.22
4.22
4.22
4.06
4.06
4.06
4.06
3.28
3.28
3.28
3.28
3.32
3.32
3.32
3.32
2.61
2.61
2.61
2.61
2.78
2.78
2.78
2.78
2.63
2.63
2.63
2.63
2.44
2.44
2.44
2.44
2.89
2.89
2.89
2.89
4.59
4.59
4.59
4.59
6.71
6.71
6.71
6.71
8.86
8.86
8.86
8.86
9.52
9.52
9.52
9.52
9.45
9.45
9.45
9.45
9.19
9.19
9.19
9.19
9.11
9.11
9.11
9.11
8.75
8.75
8.75
8.75
8
8
8
8
5.65
5.65
5.65
5.65
4.98
4.98
4.98
4.98
4.03
4.03
4.03
4.03
3.35
3.35
3.35
3.35
3.32
3.32
3.32
3.32
2.8
2.8
2.8
2.8
3.14
3.14
3.14
3.14
3.39
3.39
3.39
3.39
3.56
3.56
3.56
3.56
3.74
3.74
3.74
3.74
3.85
3.85
3.85
3.85
3.97
3.97
3.97
3.97
3.99
3.99
3.99
3.99
3.96
3.96
3.96
3.96
4.1
4.1
4.1
4.1
4.82
4.82
4.82
4.82
5.82
5.82
5.82
5.82
6.35
6.35
6.35
6.35
7.23
7.23
7.23
7.23
7.37
7.37
7.37
7.37
7.96
7.96
7.96
7.96
7.5
7.5
7.5
7.5
6.77
6.77
6.77
6.77
5.9
5.9
5.9
5.9
5.38
5.38
5.38
5.38
5.1
5.1
5.1
5.1
4.75
4.75
4.75
4.75
4.1
4.1
4.1
4.1
4.33
4.33
4.33
4.33
3.77
3.77
3.77
3.77
3.41
3.41
3.41
3.41
2.15
2.15
2.15
2.15
1.75
1.75
1.75
1.75
0.94
0.94
0.94
0.94
0.64
0.64
0.64
0.64
0.46
0.46
0.46
0.46
0.6
0.6
0.6
0.6
-0.17
-0.17
-0.17
-0.17
0.56
0.56
0.56
0.56
2.97
2.97
2.97
2.97
4.06
4.06
4.06
4.06
5.01
5.01
5.01
5.01
6.08
6.08
6.08
6.08
6.87
6.87
6.87
6.87
7.14
7.14
7.14
7.14
7
7
7
7
6.42
6.42
6.42
6.42
5.71
5.71
5.71
5.71
4.52
4.52
4.52
4.52
3.42
3.42
3.42
3.42
2.64
2.64
2.64
2.64
1.87
1.87
1.87
1.87
1.38
1.38
1.38
1.38
1.01
1.01
1.01
1.01
0.34
0.34
0.34
0.34
-0.28
-0.28
-0.28
-0.28
-0.84
-0.84
-0.84
-0.84
-1.23
-1.23
-1.23
-1.23
-0.97
-0.97
-0.97
-0.97
-0.65
-0.65
-0.65
-0.65
-0.29
-0.29
-0.29
-0.29
0.07
0.07
0.07
0.07
-0.24
-0.24
-0.24
-0.24
1.25
1.25
1.25
1.25
3.41
3.41
3.41
3.41
5.84
5.84
5.84
5.84
6.94
6.94
6.94
6.94
7.19
7.19
7.19
7.19
7.73
7.73
7.73
7.73
7.97
7.97
7.97
7.97
7.69
7.69
7.69
7.69
5.6
5.6
5.6
5.6
3.7
3.7
3.7
3.7
2.72
2.72
2.72
2.72
1.73
1.73
1.73
1.73
1.17
1.17
1.17
1.17
1.03
1.03
1.03
1.03
0.66
0.66
0.66
0.66
0.88
0.88
0.88
0.88
0.91
0.91
0.91
0.91
0.84
0.84
0.84
0.84
0.88
0.88
0.88
0.88
0.71
0.71
0.71
0.71
0.51
0.51
0.51
0.51
0.2
0.2
0.2
0.2
-0.01
-0.01
-0.01
-0.01
0.28
0.28
0.28
0.28
1.38
1.38
1.38
1.38
4.84
4.84
4.84
4.84
6.31
6.31
6.31
6.31
7.16
7.16
7.16
7.16
6.96
6.96
6.96
6.96
7.03
7.03
7.03
7.03
6.39
6.39
6.39
6.39
5.78
5.78
5.78
5.78
4.71
4.71
4.71
4.71
3.69
3.69
3.69
3.69
2.53
2.53
2.53
2.53
1.79
1.79
1.79
1.79
1.01
1.01
1.01
1.01
0.63
0.63
0.63
0.63
0.69
0.69
0.69
0.69
0.92
0.92
0.92
0.92
0.99
0.99
0.99
0.99
1.05
1.05
1.05
1.05
0.42
0.42
0.42
0.42
-0.47
-0.47
-0.47
-0.47
-1.15
-1.15
-1.15
-1.15
-1.27
-1.27
-1.27
-1.27
-1.6
-1.6
-1.6
-1.6
-1.32
-1.32
-1.32
-1.32
1.22
1.22
1.22
1.22
4.27
4.27
4.27
4.27
5.9
5.9
5.9
5.9
7.04
7.04
7.04
7.04
7.81
7.81
7.81
7.81
8.46
8.46
8.46
8.46
8.7
8.7
8.7
8.7
8.4
8.4
8.4
8.4
7.28
7.28
7.28
7.28
6.53
6.53
6.53
6.53
4.1
4.1
4.1
4.1
2.63
2.63
2.63
2.63
1.23
1.23
1.23
1.23
0.08
0.08
0.08
0.08
-0.64
-0.64
-0.64
-0.64
-0.98
-0.98
-0.98
-0.98
-1.34
-1.34
-1.34
-1.34
-1.35
-1.35
-1.35
-1.35
-1.46
-1.46
-1.46
-1.46
-1.17
-1.17
-1.17
-1.17
-0.58
-0.58
-0.58
-0.58
-0.21
-0.21
-0.21
-0.21
-0.14
-0.14
-0.14
-0.14
1.82
1.82
1.82
1.82
4.16
4.16
4.16
4.16
6.43
6.43
6.43
6.43
8.44
8.44
8.44
8.44
8.94
8.94
8.94
8.94
9.23
9.23
9.23
9.23
9.12
9.12
9.12
9.12
8.68
8.68
8.68
8.68
8.4
8.4
8.4
8.4
7.63
7.63
7.63
7.63
6.49
6.49
6.49
6.49
5.98
5.98
5.98
5.98
6.09
6.09
6.09
6.09
6
6
6
6
5.23
5.23
5.23
5.23
4.83
4.83
4.83
4.83
4.83
4.83
4.83
4.83
6.14
6.14
6.14
6.14
6.91
6.91
6.91
6.91
7.11
7.11
7.11
7.11
6.85
6.85
6.85
6.85
6.75
6.75
6.75
6.75
6.34
6.34
6.34
6.34
3.96
3.96
3.96
3.96
4.96
4.96
4.96
4.96
4.84
4.84
4.84
4.84
7.73
7.73
7.73
7.73
7.86
7.86
7.86
7.86
8.49
8.49
8.49
8.49
8.46
8.46
8.46
8.46
8.19
8.19
8.19
8.19
7.63
7.63
7.63
7.63
7
7
7
7
6.17
6.17
6.17
6.17
5.44
5.44
5.44
5.44
4.84
4.84
4.84
4.84
4.53
4.53
4.53
4.53
3.96
3.96
3.96
3.96
1.23
1.23
1.23
1.23
0.23
0.23
0.23
0.23
-0.78
-0.78
-0.78
-0.78
-1.49
-1.49
-1.49
-1.49
-1.87
-1.87
-1.87
-1.87
-1.73
-1.73
-1.73
-1.73
-1.94
-1.94
-1.94
-1.94
-1.84
-1.84
-1.84
-1.84
-2.08
-2.08
-2.08
-2.08
-2.04
-2.04
-2.04
-2.04
-1.47
-1.47
-1.47
-1.47
0.68
0.68
0.68
0.68
3.67
3.67
3.67
3.67
6.44
6.44
6.44
6.44
8.19
8.19
8.19
8.19
9.02
9.02
9.02
9.02
9.47
9.47
9.47
9.47
9.42
9.42
9.42
9.42
9.14
9.14
9.14
9.14
7.8
7.8
7.8
7.8
7.71
7.71
7.71
7.71
6.95
6.95
6.95
6.95
6.28
6.28
6.28
6.28
5.42
5.42
5.42
5.42
4.43
4.43
4.43
4.43
3.16
3.16
3.16
3.16
2.19
2.19
2.19
2.19
1.77
1.77
1.77
1.77
1.58
1.58
1.58
1.58
1.08
1.08
1.08
1.08
0.77
0.77
0.77
0.77
0.36
0.36
0.36
0.36
0.42
0.42
0.42
0.42
0.51
0.51
0.51
0.51
0.72
0.72
0.72
0.72
2.69
2.69
2.69
2.69
4.14
4.14
4.14
4.14
5.9
5.9
5.9
5.9
6.76
6.76
6.76
6.76
6.44
6.44
6.44
6.44
6.49
6.49
6.49
6.49
6.37
6.37
6.37
6.37
5.5
5.5
5.5
5.5
4.62
4.62
4.62
4.62
3.86
3.86
3.86
3.86
3.17
3.17
3.17
3.17
3.17
3.17
3.17
3.17
2.42
2.42
2.42
2.42
3.52
3.52
3.52
3.52
3.14
3.14
3.14
3.14
2.88
2.88
2.88
2.88
2.6
2.6
2.6
2.6
1.05
1.05
1.05
1.05
0.48
0.48
0.48
0.48
0.17
0.17
0.17
0.17
0.03
0.03
0.03
0.03
-0.26
-0.26
-0.26
-0.26
-0.62
-0.62
-0.62
-0.62
-0.77
-0.77
-0.77
-0.77
2.61
2.61
2.61
2.61
5.05
5.05
5.05
5.05
6.81
6.81
6.81
6.81
7.94
7.94
7.94
7.94
8.65
8.65
8.65
8.65
8.66
8.66
8.66
8.66
8.07
8.07
8.07
8.07
7.74
7.74
7.74
7.74
6.87
6.87
6.87
6.87
5.27
5.27
5.27
5.27
4.74
4.74
4.74
4.74
4.71
4.71
4.71
4.71
4.78
4.78
4.78
4.78
4.67
4.67
4.67
4.67
4.84
4.84
4.84
4.84
5.1
5.1
5.1
5.1
5.4
5.4
5.4
5.4
5.46
5.46
5.46
5.46
5.59
5.59
5.59
5.59
5.53
5.53
5.53
5.53
5.46
5.46
5.46
5.46
5.52
5.52
5.52
5.52
5.63
5.63
5.63
5.63
5.95
5.95
5.95
5.95
6.88
6.88
6.88
6.88
7.76
7.76
7.76
7.76
9.2
9.2
9.2
9.2
11.14
11.14
11.14
11.14
11.15
11.15
11.15
11.15
11.18
11.18
11.18
11.18
11.21
11.21
11.21
11.21
11.18
11.18
11.18
11.18
10.7
10.7
10.7
10.7
10.21
10.21
10.21
10.21
9.95
9.95
9.95
9.95
10.04
10.04
10.04
10.04
10.05
10.05
10.05
10.05
10.09
10.09
10.09
10.09
10.21
10.21
10.21
10.21
10.25
10.25
10.25
10.25
10.2
10.2
10.2
10.2
10.23
10.23
10.23
10.23
10.25
10.25
10.25
10.25
10.28
10.28
10.28
10.28
10.32
10.32
10.32
10.32
10.25
10.25
10.25
10.25
9.99
9.99
9.99
9.99
10.11
10.11
10.11
10.11
10.42
10.42
10.42
10.42
11.07
11.07
11.07
11.07
11.59
11.59
11.59
11.59
12.18
12.18
12.18
12.18
12.83
12.83
12.83
12.83
12.77
12.77
12.77
12.77
12.51
12.51
12.51
12.51
12.03
12.03
12.03
12.03
11.08
11.08
11.08
11.08
10.56
10.56
10.56
10.56
10.21
10.21
10.21
10.21
9.99
9.99
9.99
9.99
9.6
9.6
9.6
9.6
8.73
8.73
8.73
8.73
7.62
7.62
7.62
7.62
7.25
7.25
7.25
7.25
6.75
6.75
6.75
6.75
6.68
6.68
6.68
6.68
6.28
6.28
6.28
6.28
5.94
5.94
5.94
5.94
5.1
5.1
5.1
5.1
5.38
5.38
5.38
5.38
5.09
5.09
5.09
5.09
5.46
5.46
5.46
5.46
7.14
7.14
7.14
7.14
8.23
8.23
8.23
8.23
9.38
9.38
9.38
9.38
9.59
9.59
9.59
9.59
10.24
10.24
10.24
10.24
10.38
10.38
10.38
10.38
10.12
10.12
10.12
10.12
9.41
9.41
9.41
9.41
8.86
8.86
8.86
8.86
7.78
7.78
7.78
7.78
6.88
6.88
6.88
6.88
5.52
5.52
5.52
5.52
4.76
4.76
4.76
4.76
4.17
4.17
4.17
4.17
3.51
3.51
3.51
3.51
2.53
2.53
2.53
2.53
0.99
0.99
0.99
0.99
-0.25
-0.25
-0.25
-0.25
-1.18
-1.18
-1.18
-1.18
-1.95
-1.95
-1.95
-1.95
-2.33
-2.33
-2.33
-2.33
-2.42
-2.42
-2.42
-2.42
-2.39
-2.39
-2.39
-2.39
-1.15
-1.15
-1.15
-1.15
3.75
3.75
3.75
3.75
7.74
7.74
7.74
7.74
10.39
10.39
10.39
10.39
11.74
11.74
11.74
11.74
12.39
12.39
12.39
12.39
12.57
12.57
12.57
12.57
12.11
12.11
12.11
12.11
11.07
11.07
11.07
11.07
9.99
9.99
9.99
9.99
8.88
8.88
8.88
8.88
7.96
7.96
7.96
7.96
7.4
7.4
